index,year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,selling_price,sale_date
4510,2004,jeep,Liberty,Sport,SUV,manual,1j4gk48k74w264559,ca,32.0,168115.0,black,gray,v/m auto broker,2400.0,1700.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4511,2004,ford,Excursion,Eddie Bauer,SUV,automatic,1fmsu45p64ec11959,ca,41.0,136583.0,gray,brown,aaero sweet company,10450.0,12250.0,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
4512,2004,honda,Odyssey,EX-L,Minivan,automatic,5fnrl18914b001155,ca,20.6,158395.0,blue,beige,bargain autos,2375.0,3000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4513,2004,ford,F-150,XL,SuperCab,automatic,1ftvx14534nc44506,ca,2.0,98430.0,white,gray,enterprise veh exchange/rental,8600.0,5300.0,Wed Dec 17 2014 15:05:00 GMT-0800 (PST)
4514,2004,mercury,Mountaineer,Convenience,SUV,automatic,4m2zu66k04uj00390,ca,29.0,174857.0,silver,gray,gosch hyundai,1150.0,1700.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4515,2004,toyota,Highlander,Base,SUV,automatic,jtedp21ax40011993,ca,25.0,111239.0,red,black,corona auto wholesale inc,6000.0,7300.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4516,2004,jeep,Grand Cherokee,Laredo,SUV,automatic,1j4gx48s24c416590,ca,2.0,143586.0,blue,black,veros credit,3100.0,1700.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4517,2004,infiniti,G35,Base,Coupe,automatic,jnkcv54e94m825971,ca,35.0,77708.0,beige,tan,autohaus,7650.0,9600.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4518,2004,scion,xB,Base,Wagon,manual,jtlkt334240146152,ca,23.8,164618.0,gray,beige,acura of serramonte,2550.0,2800.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4519,2004,toyota,Land Cruiser,Base,SUV,automatic,jteht05j642063069,ca,29.0,140844.0,black,beige,private collection motors inc,13750.0,14000.0,Tue Dec 30 2014 12:30:00 GMT-0800 (PST)
4520,2004,honda,Accord,EX,Sedan,automatic,jhmcm56614c025860,ca,1.0,145340.0,gray,gray,tradewinds remarketing,4525.0,4400.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4521,2004,kia,Amanti,Base,Sedan,automatic,knald124445021270,ca,24.0,114838.0,gray,gray,carpower trading inc,2100.0,2100.0,Wed Dec 17 2014 11:30:00 GMT-0800 (PST)
4522,2004,gmc,Yukon,SLE,SUV,automatic,1gkek13t84r291459,ca,23.0,255674.0,gray,gray,lexus of valencia,925.0,3900.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4523,2004,chevrolet,Malibu Maxx,LT,Hatchback,automatic,1g1zu64884f186400,ca,23.0,90590.0,black,gray,jimmie johnson kearny mesa chevrolet,2950.0,2000.0,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
4524,2004,lexus,gx,470,Hatchback,automatic,jtjbt20x140027607,ca,29.0,156776.0,gold,beige,aaero sweet company,10250.0,9600.0,Wed Dec 17 2014 11:30:00 GMT-0800 (PST)
4525,2004,toyota,Celica,GTS,Hatchback,manual,jtddy38t840070135,ca,19.0,170813.0,black,black,all in auto sales inc,1950.0,2000.0,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
4526,2004,toyota,4Runner,SR5,SUV,automatic,jtebu14r748017702,ca,20.0,151976.0,blue,gray,lexus of marin,6275.0,5800.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4527,2004,mercedes-benz,C-Class,C230,Sedan,automatic,wdbrf40j64f522591,ca,29.0,117475.0,white,gray,santander consumer,3875.0,3400.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4528,2004,nissan,Armada,SE,SUV,automatic,5n1aa08a04n734284,ca,19.0,136587.0,white,gray,jpmorgan chase bank n.a.,4800.0,5400.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4529,2004,ford,Explorer,NBX,SUV,automatic,1fmzu73w24za05265,ca,29.0,88669.0,gray,black,skyhigh remarketing inc,3625.0,3800.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4530,2004,lexus,LS 430,Base,Sedan,automatic,jthbn36f540164226,ca,21.0,190870.0,black,tan,lucky imports,8850.0,6500.0,Wed Jan 07 2015 12:30:00 GMT-0800 (PST)
4531,2004,saab,3-Sep,Linear,Sedan,automatic,ys3fb49s941027173,ca,2.0,1.0,gray,gray,axcess financial,4300.0,500.0,Wed Jan 14 2015 07:10:00 GMT-0800 (PST)
4532,2004,pontiac,Grand Am,SE1,Sedan,automatic,1g2nf52f44m524032,ca,3.0,150002.0,black,black,california fleet inc,2225.0,1350.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4533,2004,chevrolet,Impala,SS,Sedan,automatic,2g1wp521x49232618,ca,22.0,142814.0,black,gray,diamond auto sales llc,2225.0,2100.0,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
4534,2004,hyundai,Santa Fe,GLS,SUV,automatic,km8sc13e54u791472,ca,19.0,179057.0,blue,gray,time finance co,1450.0,800.0,Wed Jan 07 2015 12:05:00 GMT-0800 (PST)
4535,2004,lexus,RX 330,Base,SUV,automatic,jtjha31u140028377,ca,28.0,186331.0,blue,gray,sullivan luxury cars llc,8050.0,8700.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4536,2004,nissan,Maxima,3.5 SL,Sedan,automatic,1n4ba41e34c837827,ca,27.0,100049.0,black,black,mercedes benz of foothill ranch,3600.0,4600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4537,2004,nissan,Maxima,3.5 SL,Sedan,automatic,1n4ba41ex4c911714,ca,21.0,158551.0,blue,gray,billion dodge chrysler jeep,2675.0,3800.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4538,2004,lincoln,Navigator,Luxury,SUV,automatic,5lmfu27r24lj29370,ca,19.0,128817.0,silver,beige,cig financial,4225.0,2600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4539,2004,mazda,rx8,LS,SUV,manual,jm1fe173x40138216,ca,26.0,65267.0,silver,gray,santander consumer,3900.0,3500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4540,2004,toyota,Matrix,Base,Wagon,manual,2t1kr32ex4c183122,ca,27.0,134528.0,black,gray,century dealer services corp,3350.0,3700.0,Wed Jan 07 2015 12:30:00 GMT-0800 (PST)
4541,2004,ford,Mustang,Premium,Convertible,automatic,1fafp44694f184374,ca,21.0,108549.0,red,tan,point loma pre owned inc,3225.0,2100.0,Wed Jan 07 2015 12:30:00 GMT-0800 (PST)
4542,2004,chevrolet,Suburban,1500 LS,SUV,automatic,3gnec16tx4g289773,ca,19.0,239877.0,white,gray,valley kia,1175.0,2000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4543,2004,infiniti,FX45,Base,SUV,automatic,jnrbs08w94x404732,ca,29.0,166992.0,gray,black,fiesta ford lincoln mercury,5525.0,6200.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4544,2004,gmc,Envoy,SLE,SUV,automatic,1gkds13s242231981,ca,36.0,200539.0,burgundy,beige,worthington ford,1550.0,1800.0,Wed Dec 17 2014 12:00:00 GMT-0800 (PST)
4545,2004,honda,pilot,awd,SUV,automatic,2hkyf18524h554043,ca,34.0,107856.0,gold,brown,cabe toyota,5650.0,5600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4546,2004,honda,Accord,EX V-6,Sedan,automatic,1hgcm66514a007273,ca,23.0,235680.0,blue,gray,valley kia,2225.0,2700.0,Fri Dec 26 2014 15:00:00 GMT-0800 (PST)
4547,2004,mercedes-benz,C-Class,C320,Sedan,automatic,wdbrf64j24f524571,ca,23.6,150676.0,silver,black,rab motors,3350.0,2300.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4548,2004,mercedes-benz,E-Class,E500 4MATIC,Wagon,automatic,wdbuh83j84x119178,ca,36.0,131731.0,black,black,ideal transportation,5200.0,5600.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
4549,2004,jeep,Grand Cherokee,Laredo,SUV,automatic,1j4gw48sx4c334173,ca,25.0,138018.0,black,black,persian acceptance corp,3175.0,2800.0,Wed Dec 17 2014 12:05:00 GMT-0800 (PST)
4550,2004,mitsubishi,galant,v6 ls,SUV,automatic,4a3ab36s14e135082,ca,23.6,206944.0,white,gray,california fleet inc,1000.0,1650.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4551,2004,infiniti,G35,Base,Sedan,automatic,jnkcv51e84m106926,ca,19.0,143942.0,white,beige,santander consumer,4250.0,3200.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4552,2004,honda,Civic,LX,Sedan,automatic,2hges16584h631722,ca,19.0,168581.0,gold,gray,la autobrokers sales/leasing,2875.0,2000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4553,2004,gmc,Sierra 1500,SLT,Crew Cab,automatic,2gtek13t241418047,ca,25.8,152039.0,white,gray,sierra auto investment co,8700.0,9400.0,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
4554,2004,chevrolet,Express Cargo,2500,Van,automatic,1gcgg25ux41212647,ca,1.0,167944.0,blue,purple,lease plan usa,2975.0,1700.0,Tue Dec 16 2014 13:00:00 GMT-0800 (PST)
4555,2004,chevrolet,Tahoe,LS,SUV,automatic,1gnec13t44j206485,ca,19.0,172896.0,black,beige,quality acceptance,3150.0,1000.0,Fri Dec 26 2014 15:00:00 GMT-0800 (PST)
4556,2004,mitsubishi,Endeavor,XLS,SUV,automatic,4a4mm31s94e023981,ca,22.0,139892.0,black,black,jpmorgan chase bank n.a.,1800.0,2400.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4557,2004,honda,Civic,Value Package,Coupe,automatic,1hgem22184l049027,ca,3.0,164116.0,blue,gray,charitable auto resource,1875.0,1900.0,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
4558,2004,chevrolet,corvette,Unlimited Rubicon,Coupe,automatic,1g1yy22g745102785,ca,34.0,92108.0,blue,beige,crown auto sales/leasing,11900.0,9800.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4559,2004,chevrolet,Tahoe,LS,SUV,automatic,1gnek13t74r191341,ca,35.0,186591.0,white,gray,valley kia,2550.0,4900.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4560,2004,nissan,Xterra,XE,SUV,automatic,5n1ed28t74c630117,ca,28.0,150641.0,silver,beige,newport acceptance corp,3275.0,3200.0,Wed Dec 17 2014 12:05:00 GMT-0800 (PST)
4561,2004,mazda,Mazda6,s,Sedan,automatic,1yvfp80d245n96447,ca,27.0,147601.0,white,tan,alliance motor cars,2350.0,1600.0,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
4562,2004,chrysler,Concorde,LXi,Sedan,automatic,2c3hd36mx4h704490,ca,33.0,126973.0,gray,gray,bmw of murrieta,1075.0,1200.0,Tue Dec 30 2014 12:30:00 GMT-0800 (PST)
4563,2004,mercedes-benz,S-Class,S430,Sedan,automatic,wdbng70j54a407457,ca,19.0,190379.0,silver,black,veros credit,3000.0,2900.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4564,2004,ford,Expedition,XLT,SUV,automatic,1fmeu15w54la46985,ca,20.0,166149.0,beige,beige,porterville ford,3000.0,3700.0,Thu Dec 18 2014 13:00:00 GMT-0800 (PST)
4565,2004,pontiac,Grand Prix,GT1,Sedan,automatic,2g2wp522241223771,ca,24.0,141011.0,gold,beige,quality acceptance,2075.0,1000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4566,2004,mazda,Mazda3,s,Hatchback,manual,jm1bk143141135971,ca,22.4,200638.0,red,tan,valley kia,2300.0,1700.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4567,2004,ford,F-150,XLT,SuperCrew,automatic,1ftpw12514kd03911,ca,19.0,127672.0,white,gray,remarketing by ge/manheim southern california,6600.0,6300.0,Fri Dec 26 2014 15:00:00 GMT-0800 (PST)
4568,2003,infiniti,FX45,Base,SUV,automatic,jnrbs08w93x002420,ca,25.0,162446.0,blue,tan,lobel financial corp,6275.0,5100.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4569,2003,mercury,Marauder,Base,Sedan,automatic,2mehm75v83x665835,ca,46.0,38273.0,blue,black,aaero sweet company,6700.0,13800.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
4570,2003,ford,Taurus,SES Deluxe,Sedan,automatic,1fafp55s43g145606,ca,28.0,180770.0,silver,beige,hertz remarketing,650.0,900.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4571,2003,dodge,Durango,SLT,SUV,automatic,1d4hs48n53f596604,ca,2.0,106348.0,white,gray,lincoln financial services,2425.0,2100.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4572,2004,toyota,Tundra,SR5,Double Cab,automatic,5tbet34164s447820,ca,24.0,77667.0,gray,gray,santander consumer,9325.0,12200.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4573,2004,volvo,XC90,2.5T,SUV,automatic,yv1cy59h641077039,ca,4.0,129353.0,gold,tan,aaero sweet company,4125.0,4700.0,Wed Dec 17 2014 11:30:00 GMT-0800 (PST)
4574,2003,ford,F-250 Super Duty,XLT,SuperCab,automatic,1ftnx20p63ec93890,ca,22.8,115583.0,white,brown,james family auto sales,6275.0,4600.0,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
4575,2004,volvo,S40,T5,Sedan,automatic,yv1ms682242024650,ca,27.0,78322.0,gray,gray,remarketing by ge/nextgear capital,4800.0,4500.0,Tue Dec 23 2014 16:00:00 GMT-0800 (PST)
4576,2004,toyota,Sienna,XLE 7-Passenger,Minivan,automatic,5tdba22c24s026854,ca,24.0,162398.0,burgundy,black,marios auto wholesale,5325.0,4800.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4577,2003,dodge,Ram Pickup 1500,SLT,Quad Cab,automatic,1d7ha18n13j586475,ca,36.0,85005.0,green,tan,first credit finance,6075.0,6100.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4578,2003,acura,TL,3.2,Sedan,automatic,19uua56653a014368,ca,19.0,163419.0,gray,black,first credit finance,2425.0,1300.0,Wed Jan 07 2015 12:30:00 GMT-0800 (PST)
4579,2003,ford,Explorer,XLT,SUV,automatic,1fmzu63k93za97867,ca,21.0,199797.0,blue,gray,western motors/aide rent a car,1750.0,1200.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4580,2004,volvo,C70,LPT,Convertible,automatic,yv1nc63d24j061309,ca,19.0,92260.0,black,beige,lon motors,2475.0,900.0,Wed Jan 14 2015 03:30:00 GMT-0800 (PST)
4581,2003,honda,Element,DX,SUV,automatic,5j6yh18263l002808,ca,32.2,168725.0,black,black,mazda of orange,2950.0,3700.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4582,2003,honda,Accord,EX V-6,Coupe,automatic,1hgcm81663a014116,ca,21.2,179321.0,blue,beige,richmond strickland group llc,2850.0,2000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4583,2003,ford,escape,4x4 v6 limited,Coupe,automatic,1fmcu94113kb13100,ca,2.0,133876.0,silver,black,credit acceptance corp/vrs/southfield,3475.0,800.0,Wed Dec 17 2014 15:00:00 GMT-0800 (PST)
4584,2003,chevrolet,Tahoe,LS,SUV,automatic,1gnec13t33r139913,ca,8.8,133841.0,white,black,check into cash inc.,4125.0,750.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4585,2003,chevrolet,Tahoe,LS,SUV,automatic,1gnec13v73r151421,ca,19.0,150625.0,white,gray,financial services remarketing (lease),4175.0,2800.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4586,2003,infiniti,G35,Base,Coupe,automatic,jnkcv54e03m221904,ca,19.0,185598.0,white,tan,santander consumer,3300.0,3600.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4587,2003,lexus,lx,470,Coupe,automatic,jtjht00w533534867,ca,29.2,131307.0,silver,black,lexus of serramonte,16250.0,14000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4588,2003,hummer,H2,Base,SUV,automatic,5grgn23u03h115812,ca,32.2,112424.0,black,black,rvr,13100.0,13600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4589,2003,audi,A4,3.0 quattro,Sedan,automatic,wault68e03a119296,ca,21.0,147523.0,silver,gray,logistics leasing,2050.0,2000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4590,2003,chevrolet,1500,sub 4x2 v8 ls,Sedan,automatic,1gnec16t13j141699,ca,27.0,200749.0,white,gray,premium auto wholesale,1175.0,2250.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4591,2003,ford,Expedition,XLT Value,SUV,automatic,1fmru15w73lc20684,ca,28.0,139947.0,blue,black,valley kia,2900.0,2800.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4592,2003,dodge,Ram Pickup 1500,ST,Quad Cab,automatic,1d7ha18d93s371640,ca,22.0,145224.0,silver,black,quality acceptance,4675.0,3500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4593,2003,honda,Odyssey,EX-L,Minivan,automatic,5fnrl18063b127639,ca,28.2,142703.0,silver,black,advantage auto sales inc,2675.0,2800.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4594,2003,infiniti,QX4,Base,SUV,automatic,jnrdr09x83w252068,ca,25.0,155626.0,gold,gray,mas financial services,3025.0,2300.0,Wed Dec 17 2014 12:05:00 GMT-0800 (PST)
4595,2003,gmc,Yukon XL,Denali,SUV,automatic,1gkfk66u53j253464,ca,3.0,175090.0,white,beige,remarketing by ge/southern california financial,4325.0,3700.0,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
4596,2003,lexus,SC 430,Base,Convertible,automatic,jthfn48y530037688,ca,34.0,100649.0,silver,beige,desert auto trade,11550.0,11250.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4597,2003,bmw,5 Series,525i,Sedan,automatic,wbadt43433g027068,ca,19.0,157578.0,gray,black,stg auto group,2750.0,1650.0,Wed Dec 17 2014 12:00:00 GMT-0800 (PST)
4598,2004,volkswagen,Passat,GLX,Sedan,automatic,wvwrh63bx4p056623,ca,22.2,177832.0,gray,gray,apexcars net,2100.0,1700.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4599,2003,ford,Ranger,XL,SuperCab,automatic,1ftyr44v73pb03210,ca,28.0,85652.0,blue,gray,repo remarketing/coast hills fcu,5150.0,5900.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4600,2004,toyota,Sequoia,SR5,SUV,automatic,5tdbt44a94s227068,ca,34.8,135296.0,gray,black,livermore toyota and livermore scion,5650.0,8500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4601,2003,gmc,Yukon,Denali,SUV,automatic,1gkek63u63j327393,ca,28.0,95641.0,green,gray,onemain rem/coast to coast auto group,7600.0,8900.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4602,2004,volkswagen,Passat,GLS 1.8T 4Motion,Sedan,automatic,wvwpd63b24p100505,ca,36.0,119353.0,green,gray,primeritus remarketing / huntington bank,2050.0,600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4603,2004,toyota,Sequoia,SR5,SUV,automatic,5tdzt34ax4s238413,ca,18.0,197843.0,silver,gray,mas financial services,4375.0,3300.0,Wed Jan 14 2015 04:05:00 GMT-0800 (PST)
4604,2003,bmw,3 Series,325Ci,Coupe,automatic,wbabn73403pj16051,ca,17.6,148404.0,black,beige,velocity motors,2375.0,2300.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4605,2003,cadillac,CTS,Base,Sedan,automatic,1g6dm57nx30131142,ca,19.0,136373.0,white,beige,billion dodge chrysler jeep,2650.0,3000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4606,2003,bmw,Z4,2.5i,Convertible,automatic,4usbt33493lr66201,ca,22.0,58071.0,gray,beige,auto plaza,7150.0,5200.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4607,2003,mercedes-benz,E-Class,E320,Sedan,automatic,wdbuf65j33a135586,ca,25.4,121023.0,silver,beige,stevens creek auto imports,4875.0,4250.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4608,2003,acura,RSX,Type-S,Hatchback,manual,jh4dc53043c007052,ca,2.0,104049.0,black,black,california auto finance,5425.0,3700.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4609,2003,lincoln,LS,Premium,Sedan,automatic,1lnhm87a73y662096,ca,26.0,95782.0,white,beige,lobel financial corp,1425.0,2000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4610,2003,infiniti,Q45,Premium,Sedan,automatic,jnkbf01a23m102376,ca,29.0,168305.0,black,black,california fleet inc,3350.0,3500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4611,2003,ford,Taurus,SES,Sedan,automatic,1fafp55u63a264892,ca,5.2,210535.0,beige,gray,honda of escondido,175.0,700.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
4612,2003,infiniti,G35,Base,Sedan,manual,jnkcv51e83m319616,ca,32.4,111758.0,silver,gray,apexcars net,4500.0,6250.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4613,2004,toyota,Tundra,Limited,Double Cab,automatic,5tbet38174s439400,ca,27.0,195397.0,white,beige,mossy nissan kearny mesa,4775.0,5500.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4614,2003,bmw,5 Series,525i,Sedan,automatic,wbadt43413gy98440,ca,16.8,253621.0,silver,gray,r & b auto center inc,725.0,2100.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4615,2003,chevrolet,Blazer,LS,SUV,automatic,1gncs18xx3k158215,ca,23.0,139926.0,black,gray,hoehn honda,1750.0,600.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
4616,2003,dodge,Ram Pickup 2500,SLT,Quad Cab,automatic,3d7ka28d93g757879,ca,28.8,114730.0,white,gray,kearny pearson kia,5450.0,8900.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4617,2003,honda,Civic,EX,Coupe,automatic,1hgem229x3l015143,ca,21.0,135052.0,gray,beige,santander consumer,2600.0,2550.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4618,2003,hummer,H2,Base,SUV,automatic,5grgn23u03h141942,ca,4.0,89283.0,black,gray,in line motors,14350.0,17000.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
4619,2003,kia,Sorento,EX,SUV,automatic,kndjd733x35069048,ca,23.0,156109.0,red,gray,siry auto group,1725.0,1500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4620,2003,buick,LeSabre,Custom,Sedan,automatic,1g4hp52k834133544,ca,35.0,185688.0,blue,gray,wondries toyota,800.0,700.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4621,2003,bmw,3 Series,325i,Sedan,automatic,wbaet37403nj22675,ca,36.0,97054.0,silver,gray,ed dees,3725.0,4400.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4622,2003,audi,A6,3,Sedan,automatic,waujt64bx3n039306,ca,19.0,127141.0,blue,gray,hertz remarketing,1850.0,1000.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
4623,2004,toyota,Sienna,XLE 7-Passenger,Minivan,automatic,5tdza22cx4s132998,ca,34.0,142801.0,blue,gray,onemain rem/delta dealer,4900.0,6300.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4624,2003,honda,Pilot,EX,SUV,automatic,2hkyf18433h543333,ca,2.0,1.0,blue,gray,honda of serramonte,5150.0,3750.0,Wed Dec 17 2014 15:10:00 GMT-0800 (PST)
4625,2003,honda,CR-V,LX,SUV,automatic,jhlrd68433c018956,ca,38.0,126795.0,blue,black,harold's car donation service,3725.0,4700.0,Wed Dec 17 2014 12:05:00 GMT-0800 (PST)
4626,2003,chevrolet,Silverado 1500,LS,Extended Cab,automatic,1gcec19v43e225059,ca,2.0,999999.0,gray,gray,800 loan mart,1425.0,700.0,Tue Dec 16 2014 13:00:00 GMT-0800 (PST)
4627,2003,gmc,Yukon XL,2500 SLE,SUV,automatic,3gkgk26u63g237529,ca,14.0,169766.0,gray,gray,a to z liquidators inc,5100.0,3400.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4628,2003,mercedes-benz,E-Class,E320,Sedan,automatic,wdbuf65j83a181673,ca,21.0,237982.0,black,beige,anaheim pre owned cars,2350.0,2700.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4629,2003,ford,F-150,XLT,SuperCrew,automatic,1ftrw07l63kd82954,ca,42.0,62583.0,white,gray,acura of riverside,7225.0,8000.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4630,2004,volvo,V40,Base,Wagon,automatic,yv1vw27574f067094,ca,18.2,110613.0,silver,black,toyota of poway,3375.0,2100.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4631,2003,chevrolet,Tahoe,LS,SUV,automatic,1gnek13tx3r205893,ca,1.0,144826.0,gray,gray,tradewinds remarketing,4675.0,3700.0,Tue Dec 30 2014 12:30:00 GMT-0800 (PST)
4632,2003,mitsubishi,Outlander,XLS,SUV,automatic,ja4lx41gx3u033607,ca,43.0,194590.0,white,gray,ss motors llc,1375.0,1500.0,Wed Dec 17 2014 11:30:00 GMT-0800 (PST)
4633,2003,kia,Rio,Base,Sedan,automatic,knadc125836249491,ca,28.0,84657.0,red,gray,alliance motor cars,1175.0,1500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4634,2003,ford,Mustang,Premium,Convertible,automatic,1fafp44433f317613,ca,1.0,164902.0,white,brown,james family auto sales,1700.0,1150.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4635,2003,mercedes-benz,E-Class,E320,Sedan,automatic,wdbuf65j13a179893,ca,19.0,107311.0,blue,beige,chaser inc,5325.0,3300.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4636,2003,honda,Accord,EX V-6,Coupe,automatic,1hgcm82753a018505,ca,32.0,108352.0,black,black,orange coast chrysler jeep dodge,3750.0,4500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4637,2003,bmw,M3,Base,Coupe,automatic,wbsbl93423jr19816,ca,37.0,114461.0,white,black,gte fcu,8750.0,8400.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4638,2003,honda,Accord,LX,Sedan,automatic,jhmcm56353c079070,ca,43.0,132083.0,white,beige,clear view systems,3700.0,5200.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4639,2003,bmw,3 Series,330Ci,Convertible,automatic,wbabs53493ju98032,ca,26.0,89863.0,white,black,honda of stevens creek,6575.0,6000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4640,2003,bmw,7 Series,745Li,Sedan,automatic,wbagn63423dr13600,ca,1.0,156453.0,silver,black,800 loan mart,4000.0,2800.0,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
4641,2003,chevrolet,Silverado 2500HD,Base,Crew Cab,automatic,1gchk23u23f176170,ca,26.0,91091.0,blue,beige,c j autobrokers,10750.0,10500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
